:START_ID,:END_ID,:TYPE
33225,49322,LOCATED_IN
33226,49330,LOCATED_IN
33227,49259,LOCATED_IN
33228,49356,LOCATED_IN
33229,49357,LOCATED_IN
33230,49358,LOCATED_IN
33231,49223,LOCATED_IN
33232,49236,LOCATED_IN
33233,49359,LOCATED_IN
33234,49360,LOCATED_IN
33235,49360,LOCATED_IN
33236,49352,LOCATED_IN
33237,49361,LOCATED_IN
33238,49362,LOCATED_IN
33239,49363,LOCATED_IN
33240,49352,LOCATED_IN
33241,49352,LOCATED_IN
33242,49307,LOCATED_IN
33243,49352,LOCATED_IN
33244,49364,LOCATED_IN
33245,49360,LOCATED_IN
33246,49352,LOCATED_IN
33247,49360,LOCATED_IN
33248,49365,LOCATED_IN
33249,49366,LOCATED_IN
33250,49352,LOCATED_IN
33251,49352,LOCATED_IN
33252,49352,LOCATED_IN
33253,49352,LOCATED_IN
33254,49367,LOCATED_IN
33255,49368,LOCATED_IN
33256,49369,LOCATED_IN
33257,49365,LOCATED_IN
33258,49370,LOCATED_IN
33259,49360,LOCATED_IN
33260,49352,LOCATED_IN
33261,49371,LOCATED_IN
33262,49372,LOCATED_IN
33263,49360,LOCATED_IN
33264,49352,LOCATED_IN
33265,49373,LOCATED_IN
33266,49365,LOCATED_IN
33267,49352,LOCATED_IN
33268,49365,LOCATED_IN
33269,49374,LOCATED_IN
33270,49360,LOCATED_IN
33271,49375,LOCATED_IN
33272,49352,LOCATED_IN
33273,49352,LOCATED_IN
33274,49352,LOCATED_IN
33275,49376,LOCATED_IN
33276,49352,LOCATED_IN
33277,49370,LOCATED_IN
33278,49352,LOCATED_IN
33279,49352,LOCATED_IN
33280,49352,LOCATED_IN
33281,49352,LOCATED_IN
33282,49365,LOCATED_IN
33283,49334,LOCATED_IN
33284,49377,LOCATED_IN
33285,49365,LOCATED_IN
33286,49378,LOCATED_IN
33287,49379,LOCATED_IN
33288,49352,LOCATED_IN
33289,49352,LOCATED_IN
33290,49307,LOCATED_IN
33291,49361,LOCATED_IN
33292,49380,LOCATED_IN
33293,49381,LOCATED_IN
33294,49382,LOCATED_IN
33295,49383,LOCATED_IN
33296,49384,LOCATED_IN
33297,49385,LOCATED_IN
33298,49307,LOCATED_IN
33299,49352,LOCATED_IN
33300,49334,LOCATED_IN
33301,49386,LOCATED_IN
33302,49352,LOCATED_IN
33303,49360,LOCATED_IN
33304,49370,LOCATED_IN
33305,49352,LOCATED_IN
33306,49352,LOCATED_IN
33307,49387,LOCATED_IN
33308,49352,LOCATED_IN
33309,49352,LOCATED_IN
33310,49388,LOCATED_IN
33311,49385,LOCATED_IN
33312,49365,LOCATED_IN
33313,49352,LOCATED_IN
33314,49352,LOCATED_IN
33315,49389,LOCATED_IN
33316,49390,LOCATED_IN
33317,49352,LOCATED_IN
33318,49352,LOCATED_IN
33319,49391,LOCATED_IN
33320,49352,LOCATED_IN
33321,49370,LOCATED_IN
33322,49352,LOCATED_IN
33323,49352,LOCATED_IN
33324,49361,LOCATED_IN
33325,49392,LOCATED_IN
33326,49383,LOCATED_IN
33327,49352,LOCATED_IN
33328,49352,LOCATED_IN
33329,49352,LOCATED_IN
33330,49352,LOCATED_IN
33331,49360,LOCATED_IN
33332,49393,LOCATED_IN
33333,49352,LOCATED_IN
33334,49370,LOCATED_IN
33335,49352,LOCATED_IN
33336,49352,LOCATED_IN
33337,49363,LOCATED_IN
33338,49394,LOCATED_IN
33339,49395,LOCATED_IN
33340,49391,LOCATED_IN
33341,49386,LOCATED_IN
33342,49365,LOCATED_IN
33343,49396,LOCATED_IN
33344,49397,LOCATED_IN
33345,49365,LOCATED_IN
33346,49352,LOCATED_IN
33347,49398,LOCATED_IN
33348,49352,LOCATED_IN
33349,49352,LOCATED_IN
33350,49361,LOCATED_IN
33351,49399,LOCATED_IN
33352,49352,LOCATED_IN
33353,49352,LOCATED_IN
33354,49352,LOCATED_IN
33355,49360,LOCATED_IN
33356,49352,LOCATED_IN
33357,49400,LOCATED_IN
33358,49352,LOCATED_IN
33359,49352,LOCATED_IN
33360,49352,LOCATED_IN
33361,49401,LOCATED_IN
33362,49352,LOCATED_IN
33363,49352,LOCATED_IN
33364,49391,LOCATED_IN
33365,49352,LOCATED_IN
33366,49363,LOCATED_IN
33367,49352,LOCATED_IN
