:START_ID,:END_ID,:TYPE
33535,54484,BELONGS_TO
33536,54622,BELONGS_TO
33537,54933,BELONGS_TO
33538,54436,BELONGS_TO
33539,55129,BELONGS_TO
33540,55323,BELONGS_TO
33541,54616,BELONGS_TO
33542,55009,BELONGS_TO
33543,55323,BELONGS_TO
33544,54622,BELONGS_TO
33545,54966,BELONGS_TO
33546,55323,BELONGS_TO
33547,54450,BELONGS_TO
33548,55323,BELONGS_TO
33549,55323,BELONGS_TO
33550,55422,BELONGS_TO
33551,55131,BELONGS_TO
33552,54933,BELONGS_TO
33553,54622,BELONGS_TO
33554,54484,BELONGS_TO
33555,54927,BELONGS_TO
33556,54677,BELONGS_TO
33557,54622,BELONGS_TO
33558,54536,BELONGS_TO
33559,54624,BELONGS_TO
33560,54450,BELONGS_TO
33561,55164,BELONGS_TO
33562,54479,BELONGS_TO
33563,54788,BELONGS_TO
33564,54957,BELONGS_TO
33565,55323,BELONGS_TO
33566,55293,BELONGS_TO
33567,55323,BELONGS_TO
33568,55323,BELONGS_TO
33569,55411,BELONGS_TO
33570,55323,BELONGS_TO
33571,54482,BELONGS_TO
33572,55323,BELONGS_TO
33573,55323,BELONGS_TO
33574,55323,BELONGS_TO
33575,54869,BELONGS_TO
33576,55269,BELONGS_TO
33577,54622,BELONGS_TO
33578,55323,BELONGS_TO
33579,54450,BELONGS_TO
33580,55338,BELONGS_TO
33581,54675,BELONGS_TO
33582,55323,BELONGS_TO
33583,54448,BELONGS_TO
33584,55281,BELONGS_TO
33585,55088,BELONGS_TO
33586,55088,BELONGS_TO
33587,55440,BELONGS_TO
33588,54603,BELONGS_TO
33589,54622,BELONGS_TO
33590,55279,BELONGS_TO
33591,54622,BELONGS_TO
33592,54620,BELONGS_TO
33593,54617,BELONGS_TO
33594,54622,BELONGS_TO
33595,54622,BELONGS_TO
33596,55323,BELONGS_TO
33597,54617,BELONGS_TO
33598,55323,BELONGS_TO
33599,54966,BELONGS_TO
33600,55030,BELONGS_TO
33601,54510,BELONGS_TO
33602,55360,BELONGS_TO
33603,55323,BELONGS_TO
33604,55441,BELONGS_TO
33605,55323,BELONGS_TO
33606,55009,BELONGS_TO
33607,54622,BELONGS_TO
33608,54624,BELONGS_TO
33609,54797,BELONGS_TO
33610,54442,BELONGS_TO
33611,54626,BELONGS_TO
33612,55323,BELONGS_TO
33613,55323,BELONGS_TO
33614,55293,BELONGS_TO
33615,55200,BELONGS_TO
33616,55323,BELONGS_TO
33617,55323,BELONGS_TO
33618,55213,BELONGS_TO
33619,54966,BELONGS_TO
33620,54678,BELONGS_TO
33621,54624,BELONGS_TO
33622,54966,BELONGS_TO
33623,55323,BELONGS_TO
33624,54622,BELONGS_TO
33625,54936,BELONGS_TO
33626,55323,BELONGS_TO
33627,55267,BELONGS_TO
33628,55323,BELONGS_TO
33629,55233,BELONGS_TO
33630,55213,BELONGS_TO
33631,55434,BELONGS_TO
33632,55212,BELONGS_TO
33633,55088,BELONGS_TO
33634,55088,BELONGS_TO
33635,55435,BELONGS_TO
33636,54617,BELONGS_TO
33637,54786,BELONGS_TO
33638,54617,BELONGS_TO
33639,54998,BELONGS_TO
33640,55323,BELONGS_TO
33641,55199,BELONGS_TO
33642,55006,BELONGS_TO
33643,54512,BELONGS_TO
33644,55422,BELONGS_TO
33645,54614,BELONGS_TO
33646,55151,BELONGS_TO
33647,55360,BELONGS_TO
33648,54551,BELONGS_TO
33649,54551,BELONGS_TO
33650,54942,BELONGS_TO
33651,54442,BELONGS_TO
33652,54855,BELONGS_TO
33653,54593,BELONGS_TO
33654,54622,BELONGS_TO
33655,55323,BELONGS_TO
33656,55360,BELONGS_TO
33657,54484,BELONGS_TO
33658,54622,BELONGS_TO
33659,55009,BELONGS_TO
33660,55356,BELONGS_TO
33661,54624,BELONGS_TO
33662,54482,BELONGS_TO
33663,54677,BELONGS_TO
33664,55088,BELONGS_TO
33665,54603,BELONGS_TO
33666,54944,BELONGS_TO
33667,55435,BELONGS_TO
33668,55058,BELONGS_TO
33669,55323,BELONGS_TO
33670,55323,BELONGS_TO
33671,54942,BELONGS_TO
33672,55088,BELONGS_TO
33673,54677,BELONGS_TO
33674,55323,BELONGS_TO
33675,54626,BELONGS_TO
33676,54850,BELONGS_TO
33677,54484,BELONGS_TO
33678,55323,BELONGS_TO
33679,55407,BELONGS_TO
33680,55434,BELONGS_TO
33681,54996,BELONGS_TO
33682,55323,BELONGS_TO
33683,54624,BELONGS_TO
33684,55117,BELONGS_TO
33685,55323,BELONGS_TO
33686,54818,BELONGS_TO
33687,55029,BELONGS_TO
33688,54678,BELONGS_TO
33689,54933,BELONGS_TO
33690,54778,BELONGS_TO
33691,55323,BELONGS_TO
