:END_ID,:START_ID,:TYPE
2778,1008,POSTED
8225,1008,POSTED
8420,1008,POSTED
2782,1009,POSTED
2843,1009,POSTED
7883,1009,POSTED
2792,1010,POSTED
7929,1010,POSTED
8646,1010,POSTED
2800,1011,POSTED
4330,1011,POSTED
8229,1011,POSTED
8545,1011,POSTED
8595,1011,POSTED
15152,1011,POSTED
2801,1012,POSTED
3002,1012,POSTED
2812,1013,POSTED
3024,1013,POSTED
8855,1013,POSTED
13906,1013,POSTED
2815,1014,POSTED
2816,1015,POSTED
2818,1016,POSTED
2826,1017,POSTED
2828,1018,POSTED
14627,1018,POSTED
2835,1019,POSTED
8103,1019,POSTED
2845,1020,POSTED
13510,1020,POSTED
13582,1020,POSTED
2850,1021,POSTED
11892,1021,POSTED
2858,1022,POSTED
2938,1022,POSTED
8372,1022,POSTED
13479,1022,POSTED
2865,1023,POSTED
14245,1023,POSTED
15409,1023,POSTED
2868,1024,POSTED
8451,1024,POSTED
10261,1024,POSTED
2869,1025,POSTED
2881,1026,POSTED
11643,1026,POSTED
2883,1027,POSTED
2884,1028,POSTED
2888,1029,POSTED
8660,1029,POSTED
2889,1030,POSTED
2899,1031,POSTED
11279,1031,POSTED
11294,1031,POSTED
11313,1031,POSTED
14568,1031,POSTED
2904,1032,POSTED
15773,1032,POSTED
2906,1033,POSTED
4660,1033,POSTED
9283,1033,POSTED
10580,1033,POSTED
10719,1033,POSTED
11764,1033,POSTED
12481,1033,POSTED
12717,1033,POSTED
12845,1033,POSTED
12848,1033,POSTED
13133,1033,POSTED
13240,1033,POSTED
13423,1033,POSTED
2911,1034,POSTED
2918,1035,POSTED
14160,1035,POSTED
2923,1036,POSTED
3081,1036,POSTED
3374,1036,POSTED
4204,1036,POSTED
5127,1036,POSTED
9804,1036,POSTED
12505,1036,POSTED
13056,1036,POSTED
13605,1036,POSTED
2927,1037,POSTED
2928,1038,POSTED
2952,1038,POSTED
3032,1038,POSTED
8064,1038,POSTED
8608,1038,POSTED
8680,1038,POSTED
8804,1038,POSTED
2931,1039,POSTED
3712,1039,POSTED
4232,1039,POSTED
12118,1039,POSTED
13145,1039,POSTED
14587,1039,POSTED
2934,1040,POSTED
2939,1041,POSTED
2944,1042,POSTED
2946,1043,POSTED
2957,1044,POSTED
3380,1044,POSTED
2975,1045,POSTED
13566,1045,POSTED
2981,1046,POSTED
2986,1047,POSTED
7682,1047,POSTED
7927,1047,POSTED
7997,1047,POSTED
3001,1048,POSTED
12760,1048,POSTED
3004,1049,POSTED
3069,1049,POSTED
7911,1049,POSTED
12732,1049,POSTED
3006,1050,POSTED
3007,1051,POSTED
4288,1051,POSTED
5034,1051,POSTED
5179,1051,POSTED
6010,1051,POSTED
6196,1051,POSTED
8096,1051,POSTED
12671,1051,POSTED
3008,1052,POSTED
3009,1053,POSTED
3013,1054,POSTED
14700,1054,POSTED
3014,1055,POSTED
16001,1055,POSTED
3025,1056,POSTED
8497,1056,POSTED
3030,1057,POSTED
5759,1057,POSTED
9374,1057,POSTED
10531,1057,POSTED
3041,1058,POSTED
8144,1058,POSTED
11525,1058,POSTED
3044,1059,POSTED
3108,1059,POSTED
3348,1059,POSTED
3046,1060,POSTED
3223,1060,POSTED
8720,1060,POSTED
3047,1061,POSTED
6071,1061,POSTED
6146,1061,POSTED
3048,1062,POSTED
7935,1062,POSTED
8011,1062,POSTED
12997,1062,POSTED
3051,1063,POSTED
7937,1063,POSTED
8744,1063,POSTED
12018,1063,POSTED
14011,1063,POSTED
3053,1064,POSTED
9554,1064,POSTED
9653,1064,POSTED
9679,1064,POSTED
9822,1064,POSTED
9999,1064,POSTED
10020,1064,POSTED
11679,1064,POSTED
3055,1065,POSTED
3063,1066,POSTED
3082,1066,POSTED
6182,1066,POSTED
3064,1067,POSTED
3066,1068,POSTED
3114,1068,POSTED
3178,1068,POSTED
3226,1068,POSTED
3327,1068,POSTED
3077,1069,POSTED
3329,1069,POSTED
3344,1069,POSTED
3864,1069,POSTED
8582,1069,POSTED
11129,1069,POSTED
11135,1069,POSTED
11199,1069,POSTED
3078,1070,POSTED
3250,1070,POSTED
4724,1070,POSTED
4726,1070,POSTED
7862,1070,POSTED
8186,1070,POSTED
3087,1071,POSTED
3089,1071,POSTED
3136,1071,POSTED
3164,1071,POSTED
3088,1072,POSTED
3090,1073,POSTED
3092,1074,POSTED
3105,1075,POSTED
3203,1075,POSTED
3274,1075,POSTED
3363,1075,POSTED
3364,1075,POSTED
3106,1076,POSTED
3227,1076,POSTED
3334,1076,POSTED
3343,1076,POSTED
5974,1076,POSTED
6052,1076,POSTED
6095,1076,POSTED
6190,1076,POSTED
6213,1076,POSTED
10741,1076,POSTED
3109,1077,POSTED
3145,1077,POSTED
3169,1077,POSTED
3220,1077,POSTED
3331,1077,POSTED
3110,1078,POSTED
3317,1078,POSTED
3112,1079,POSTED
3116,1080,POSTED
8304,1080,POSTED
3119,1081,POSTED
3124,1082,POSTED
3268,1082,POSTED
3361,1082,POSTED
3126,1083,POSTED
3127,1084,POSTED
8537,1084,POSTED
8858,1084,POSTED
10640,1084,POSTED
3128,1085,POSTED
4632,1085,POSTED
10089,1085,POSTED
12503,1085,POSTED
12792,1085,POSTED
12810,1085,POSTED
13269,1085,POSTED
14486,1085,POSTED
3129,1086,POSTED
3130,1087,POSTED
3131,1088,POSTED
3142,1089,POSTED
8292,1089,POSTED
8738,1089,POSTED
9230,1089,POSTED
10375,1089,POSTED
3146,1090,POSTED
8817,1090,POSTED
3151,1091,POSTED
3153,1092,POSTED
3159,1093,POSTED
3371,1093,POSTED
11766,1093,POSTED
12395,1093,POSTED
3160,1094,POSTED
3162,1095,POSTED
4010,1095,POSTED
7679,1095,POSTED
10612,1095,POSTED
10639,1095,POSTED
12139,1095,POSTED
12225,1095,POSTED
12358,1095,POSTED
12471,1095,POSTED
12490,1095,POSTED
12541,1095,POSTED
12589,1095,POSTED
3165,1096,POSTED
8856,1096,POSTED
16108,1096,POSTED
3167,1097,POSTED
3179,1097,POSTED
3170,1098,POSTED
11668,1098,POSTED
14866,1098,POSTED
3177,1099,POSTED
8149,1099,POSTED
8458,1099,POSTED
3181,1100,POSTED
3182,1101,POSTED
3183,1102,POSTED
3255,1102,POSTED
11759,1102,POSTED
3184,1103,POSTED
4035,1103,POSTED
6023,1103,POSTED
10557,1103,POSTED
10769,1103,POSTED
3186,1104,POSTED
12035,1104,POSTED
15765,1104,POSTED
15797,1104,POSTED
3202,1105,POSTED
7931,1105,POSTED
3214,1106,POSTED
12272,1106,POSTED
3215,1107,POSTED
3295,1107,POSTED
7703,1107,POSTED
8075,1107,POSTED
8218,1107,POSTED
11301,1107,POSTED
12538,1107,POSTED
12560,1107,POSTED
12625,1107,POSTED
3218,1108,POSTED
3300,1108,POSTED
8053,1108,POSTED
8409,1108,POSTED
3228,1109,POSTED
14072,1109,POSTED
15828,1109,POSTED
3233,1110,POSTED
11497,1110,POSTED
11625,1110,POSTED
11675,1110,POSTED
11731,1110,POSTED
3234,1111,POSTED
3243,1112,POSTED
3365,1112,POSTED
3244,1113,POSTED
8092,1113,POSTED
12328,1113,POSTED
12332,1113,POSTED
3252,1114,POSTED
3257,1115,POSTED
3258,1116,POSTED
5596,1116,POSTED
8123,1116,POSTED
3259,1117,POSTED
13354,1117,POSTED
3264,1118,POSTED
6278,1118,POSTED
3270,1119,POSTED
8597,1119,POSTED
15554,1119,POSTED
3271,1120,POSTED
8016,1120,POSTED
15455,1120,POSTED
3276,1121,POSTED
3281,1121,POSTED
3381,1121,POSTED
8538,1121,POSTED
10555,1121,POSTED
3277,1122,POSTED
7990,1122,POSTED
8344,1122,POSTED
3282,1123,POSTED
14220,1123,POSTED
3287,1124,POSTED
7898,1124,POSTED
8009,1124,POSTED
11535,1124,POSTED
13777,1124,POSTED
13851,1124,POSTED
14192,1124,POSTED
14257,1124,POSTED
3288,1125,POSTED
6660,1125,POSTED
7018,1125,POSTED
8180,1125,POSTED
9177,1125,POSTED
3289,1126,POSTED
3290,1127,POSTED
3291,1128,POSTED
3292,1129,POSTED
6356,1129,POSTED
6592,1129,POSTED
8039,1129,POSTED
3293,1130,POSTED
3565,1130,POSTED
3758,1130,POSTED
5700,1130,POSTED
11345,1130,POSTED
11352,1130,POSTED
12396,1130,POSTED
12726,1130,POSTED
3298,1131,POSTED
13212,1131,POSTED
3299,1132,POSTED
13125,1132,POSTED
3306,1133,POSTED
3308,1134,POSTED
8037,1134,POSTED
8138,1134,POSTED
8701,1134,POSTED
3310,1135,POSTED
8368,1135,POSTED
14303,1135,POSTED
3318,1136,POSTED
8004,1136,POSTED
3322,1137,POSTED
3324,1138,POSTED
3326,1138,POSTED
13891,1138,POSTED
14082,1138,POSTED
14491,1138,POSTED
3330,1139,POSTED
8403,1139,POSTED
8483,1139,POSTED
12205,1139,POSTED
3332,1140,POSTED
3333,1141,POSTED
5582,1141,POSTED
5611,1141,POSTED
8244,1141,POSTED
8248,1141,POSTED
8285,1141,POSTED
8418,1141,POSTED
9707,1141,POSTED
10220,1141,POSTED
10680,1141,POSTED
11336,1141,POSTED
11466,1141,POSTED
11738,1141,POSTED
11801,1141,POSTED
14463,1141,POSTED
3338,1142,POSTED
9440,1142,POSTED
9783,1142,POSTED
3341,1143,POSTED
5491,1143,POSTED
14488,1143,POSTED
14879,1143,POSTED
3345,1144,POSTED
3372,1145,POSTED
13990,1145,POSTED
15594,1145,POSTED
3373,1146,POSTED
12564,1146,POSTED
3377,1147,POSTED
7845,1147,POSTED
12089,1147,POSTED
3382,1148,POSTED
3396,1148,POSTED
4733,1148,POSTED
6371,1148,POSTED
6486,1148,POSTED
3384,1149,POSTED
3385,1150,POSTED
4523,1150,POSTED
4703,1150,POSTED
3386,1151,POSTED
4711,1151,POSTED
10219,1151,POSTED
3387,1152,POSTED
3397,1152,POSTED
3388,1153,POSTED
4668,1153,POSTED
4700,1153,POSTED
4998,1153,POSTED
6480,1153,POSTED
7973,1153,POSTED
9719,1153,POSTED
10110,1153,POSTED
10583,1153,POSTED
10880,1153,POSTED
3390,1154,POSTED
4460,1154,POSTED
4520,1154,POSTED
4719,1154,POSTED
3391,1155,POSTED
10083,1155,POSTED
10221,1155,POSTED
10495,1155,POSTED
3394,1156,POSTED
9262,1156,POSTED
10784,1156,POSTED
10800,1156,POSTED
3395,1157,POSTED
6532,1157,POSTED
6538,1157,POSTED
6588,1157,POSTED
12921,1157,POSTED
13412,1157,POSTED
3400,1158,POSTED
9427,1158,POSTED
3404,1159,POSTED
14936,1159,POSTED
3406,1160,POSTED
3410,1161,POSTED
10665,1161,POSTED
3422,1162,POSTED
3423,1163,POSTED
3562,1163,POSTED
3620,1163,POSTED
3670,1163,POSTED
4065,1163,POSTED
4100,1163,POSTED
11117,1163,POSTED
15199,1163,POSTED
15250,1163,POSTED
15604,1163,POSTED
15662,1163,POSTED
16039,1163,POSTED
3424,1164,POSTED
3438,1164,POSTED
3449,1164,POSTED
3528,1164,POSTED
3612,1164,POSTED
3724,1164,POSTED
3764,1164,POSTED
3826,1164,POSTED
3837,1164,POSTED
3859,1164,POSTED
3952,1164,POSTED
4030,1164,POSTED
4194,1164,POSTED
4213,1164,POSTED
4287,1164,POSTED
4298,1164,POSTED
4333,1164,POSTED
3426,1165,POSTED
3460,1165,POSTED
4696,1165,POSTED
10049,1165,POSTED
10052,1165,POSTED
10245,1165,POSTED
10279,1165,POSTED
10442,1165,POSTED
10453,1165,POSTED
10534,1165,POSTED
11385,1165,POSTED
11436,1165,POSTED
11438,1165,POSTED
3432,1166,POSTED
3447,1166,POSTED
3592,1166,POSTED
3708,1166,POSTED
3759,1166,POSTED
9401,1166,POSTED
10562,1166,POSTED
3433,1167,POSTED
3900,1167,POSTED
3912,1167,POSTED
7721,1167,POSTED
8047,1167,POSTED
8709,1167,POSTED
8831,1167,POSTED
9579,1167,POSTED
10202,1167,POSTED
11157,1167,POSTED
11161,1167,POSTED
11220,1167,POSTED
11816,1167,POSTED
12578,1167,POSTED
12927,1167,POSTED
14746,1167,POSTED
15922,1167,POSTED
3435,1168,POSTED
3564,1168,POSTED
4011,1168,POSTED
4175,1168,POSTED
4328,1168,POSTED
3437,1169,POSTED
11885,1169,POSTED
3440,1170,POSTED
3453,1170,POSTED
3500,1170,POSTED
3638,1170,POSTED
3443,1171,POSTED
3538,1171,POSTED
9470,1171,POSTED
9868,1171,POSTED
9941,1171,POSTED
3444,1172,POSTED
10787,1172,POSTED
10792,1172,POSTED
10797,1172,POSTED
10837,1172,POSTED
10860,1172,POSTED
10868,1172,POSTED
10873,1172,POSTED
10877,1172,POSTED
10881,1172,POSTED
10883,1172,POSTED
10898,1172,POSTED
10908,1172,POSTED
10910,1172,POSTED
10913,1172,POSTED
10918,1172,POSTED
10920,1172,POSTED
10922,1172,POSTED
10929,1172,POSTED
10933,1172,POSTED
14266,1172,POSTED
14280,1172,POSTED
14284,1172,POSTED
14288,1172,POSTED
14301,1172,POSTED
14312,1172,POSTED
14364,1172,POSTED
14366,1172,POSTED
14368,1172,POSTED
14373,1172,POSTED
14407,1172,POSTED
14425,1172,POSTED
14438,1172,POSTED
14448,1172,POSTED
14450,1172,POSTED
14471,1172,POSTED
14492,1172,POSTED
14497,1172,POSTED
14522,1172,POSTED
14528,1172,POSTED
14545,1172,POSTED
14552,1172,POSTED
14558,1172,POSTED
14565,1172,POSTED
14566,1172,POSTED
14575,1172,POSTED
14614,1172,POSTED
14624,1172,POSTED
14638,1172,POSTED
14648,1172,POSTED
14658,1172,POSTED
14681,1172,POSTED
14682,1172,POSTED
14691,1172,POSTED
14708,1172,POSTED
14754,1172,POSTED
14759,1172,POSTED
14783,1172,POSTED
14792,1172,POSTED
14815,1172,POSTED
14819,1172,POSTED
14835,1172,POSTED
14893,1172,POSTED
14917,1172,POSTED
3448,1173,POSTED
3483,1173,POSTED
3497,1173,POSTED
3525,1173,POSTED
3643,1173,POSTED
3646,1173,POSTED
3726,1173,POSTED
9551,1173,POSTED
9794,1173,POSTED
3450,1174,POSTED
3451,1175,POSTED
3457,1176,POSTED
3482,1176,POSTED
3695,1176,POSTED
3741,1176,POSTED
3785,1176,POSTED
3815,1176,POSTED
3824,1176,POSTED
4125,1176,POSTED
4200,1176,POSTED
4206,1176,POSTED
4649,1176,POSTED
4699,1176,POSTED
4707,1176,POSTED
4740,1176,POSTED
4780,1176,POSTED
5271,1176,POSTED
5388,1176,POSTED
5463,1176,POSTED
5603,1176,POSTED
5676,1176,POSTED
5686,1176,POSTED
5837,1176,POSTED
5859,1176,POSTED
5882,1176,POSTED
6100,1176,POSTED
9989,1176,POSTED
10318,1176,POSTED
10342,1176,POSTED
11291,1176,POSTED
11338,1176,POSTED
12361,1176,POSTED
12621,1176,POSTED
12702,1176,POSTED
12903,1176,POSTED
14598,1176,POSTED
15361,1176,POSTED
15558,1176,POSTED
15566,1176,POSTED
15728,1176,POSTED
15832,1176,POSTED
3459,1177,POSTED
4034,1177,POSTED
13534,1177,POSTED
3463,1178,POSTED
3656,1178,POSTED
4123,1178,POSTED
4142,1178,POSTED
4190,1178,POSTED
9089,1178,POSTED
10679,1178,POSTED
3464,1179,POSTED
3466,1180,POSTED
11783,1180,POSTED
13785,1180,POSTED
3470,1181,POSTED
3510,1181,POSTED
3604,1181,POSTED
3718,1181,POSTED
3745,1181,POSTED
3962,1181,POSTED
4163,1181,POSTED
4244,1181,POSTED
4314,1181,POSTED
4323,1181,POSTED
10146,1181,POSTED
3473,1182,POSTED
3539,1182,POSTED
3548,1182,POSTED
3621,1182,POSTED
3649,1182,POSTED
4669,1182,POSTED
4705,1182,POSTED
4739,1182,POSTED
3477,1183,POSTED
3571,1183,POSTED
8854,1183,POSTED
8926,1183,POSTED
10419,1183,POSTED
10474,1183,POSTED
13257,1183,POSTED
15647,1183,POSTED
15906,1183,POSTED
3480,1184,POSTED
3512,1184,POSTED
3728,1184,POSTED
4012,1184,POSTED
14870,1184,POSTED
3484,1185,POSTED
3600,1185,POSTED
6373,1185,POSTED
6564,1185,POSTED
10838,1185,POSTED
15557,1185,POSTED
3488,1186,POSTED
3689,1186,POSTED
4045,1186,POSTED
6689,1186,POSTED
6729,1186,POSTED
6946,1186,POSTED
6988,1186,POSTED
7214,1186,POSTED
7316,1186,POSTED
3490,1187,POSTED
3547,1187,POSTED
3573,1187,POSTED
3582,1187,POSTED
3585,1187,POSTED
3606,1187,POSTED
3608,1187,POSTED
3648,1187,POSTED
3669,1187,POSTED
3671,1187,POSTED
3682,1187,POSTED
3693,1187,POSTED
3707,1187,POSTED
3743,1187,POSTED
3492,1188,POSTED
3499,1188,POSTED
3757,1188,POSTED
9931,1188,POSTED
3493,1189,POSTED
3495,1190,POSTED
3672,1190,POSTED
3496,1191,POSTED
3921,1191,POSTED
3953,1191,POSTED
4179,1191,POSTED
3507,1192,POSTED
3690,1192,POSTED
3508,1193,POSTED
3898,1193,POSTED
4017,1193,POSTED
3509,1194,POSTED
4229,1194,POSTED
3513,1195,POSTED
3660,1195,POSTED
3662,1195,POSTED
4651,1195,POSTED
4702,1195,POSTED
4720,1195,POSTED
4768,1195,POSTED
13270,1195,POSTED
13287,1195,POSTED
13330,1195,POSTED
13356,1195,POSTED
3516,1196,POSTED
3522,1197,POSTED
13590,1197,POSTED
13631,1197,POSTED
3524,1198,POSTED
3526,1199,POSTED
3541,1200,POSTED
3664,1200,POSTED
3863,1200,POSTED
3937,1200,POSTED
4202,1200,POSTED
3542,1201,POSTED
3659,1201,POSTED
3960,1201,POSTED
4144,1201,POSTED
11644,1201,POSTED
11658,1201,POSTED
15850,1201,POSTED
3545,1202,POSTED
3546,1203,POSTED
3691,1203,POSTED
3747,1203,POSTED
3549,1204,POSTED
9259,1204,POSTED
13294,1204,POSTED
3553,1205,POSTED
4499,1205,POSTED
4694,1205,POSTED
6310,1205,POSTED
3556,1206,POSTED
10125,1206,POSTED
10142,1206,POSTED
10207,1206,POSTED
10301,1206,POSTED
10482,1206,POSTED
10630,1206,POSTED
11204,1206,POSTED
12336,1206,POSTED
15137,1206,POSTED
15221,1206,POSTED
3557,1207,POSTED
3634,1207,POSTED
11069,1207,POSTED
14003,1207,POSTED
14218,1207,POSTED
15323,1207,POSTED
3567,1208,POSTED
4254,1208,POSTED
14495,1208,POSTED
3570,1209,POSTED
3958,1209,POSTED
4268,1209,POSTED
12053,1209,POSTED
13489,1209,POSTED
3576,1210,POSTED
3907,1210,POSTED
3930,1210,POSTED
4097,1210,POSTED
4101,1210,POSTED
4186,1210,POSTED
4192,1210,POSTED
5594,1210,POSTED
12576,1210,POSTED
3577,1211,POSTED
14314,1211,POSTED
3587,1212,POSTED
13783,1212,POSTED
14182,1212,POSTED
3588,1213,POSTED
4002,1213,POSTED
3591,1214,POSTED
3846,1214,POSTED
4250,1214,POSTED
4332,1214,POSTED
4336,1214,POSTED
15686,1214,POSTED
3594,1215,POSTED
3598,1216,POSTED
3754,1216,POSTED
9847,1216,POSTED
11328,1216,POSTED
3599,1217,POSTED
9297,1217,POSTED
12682,1217,POSTED
12960,1217,POSTED
12987,1217,POSTED
13794,1217,POSTED
13820,1217,POSTED
13862,1217,POSTED
14063,1217,POSTED
15077,1217,POSTED
3601,1218,POSTED
3678,1218,POSTED
6290,1218,POSTED
9382,1218,POSTED
3607,1219,POSTED
10338,1219,POSTED
3610,1220,POSTED
3681,1220,POSTED
9066,1220,POSTED
3616,1221,POSTED
3762,1221,POSTED
3625,1222,POSTED
10456,1222,POSTED
10478,1222,POSTED
15400,1222,POSTED
3637,1223,POSTED
3640,1224,POSTED
4334,1224,POSTED
9609,1224,POSTED
3651,1225,POSTED
5401,1225,POSTED
5548,1225,POSTED
9676,1225,POSTED
12354,1225,POSTED
3653,1226,POSTED
4652,1226,POSTED
4690,1226,POSTED
13651,1226,POSTED
13748,1226,POSTED
13974,1226,POSTED
3654,1227,POSTED
4107,1227,POSTED
8874,1227,POSTED
11125,1227,POSTED
12043,1227,POSTED
15119,1227,POSTED
3665,1228,POSTED
3668,1229,POSTED
3685,1229,POSTED
3677,1230,POSTED
3683,1231,POSTED
4000,1231,POSTED
3694,1232,POSTED
3700,1233,POSTED
4181,1233,POSTED
3701,1234,POSTED
3705,1235,POSTED
11408,1235,POSTED
3706,1236,POSTED
4023,1236,POSTED
3710,1237,POSTED
5510,1237,POSTED
8866,1237,POSTED
12253,1237,POSTED
12255,1237,POSTED
12329,1237,POSTED
12402,1237,POSTED
12763,1237,POSTED
3716,1238,POSTED
3772,1238,POSTED
4222,1238,POSTED
4270,1238,POSTED
3719,1239,POSTED
3721,1240,POSTED
6378,1240,POSTED
6383,1240,POSTED
6471,1240,POSTED
6479,1240,POSTED
3727,1241,POSTED
10875,1241,POSTED
11490,1241,POSTED
3733,1242,POSTED
3737,1242,POSTED
4275,1242,POSTED
12785,1242,POSTED
3736,1243,POSTED
4022,1243,POSTED
4074,1243,POSTED
4259,1243,POSTED
10353,1243,POSTED
12021,1243,POSTED
12057,1243,POSTED
12177,1243,POSTED
12559,1243,POSTED
3749,1244,POSTED
3770,1245,POSTED
3775,1245,POSTED
3786,1245,POSTED
3794,1245,POSTED
3796,1245,POSTED
3806,1245,POSTED
3820,1245,POSTED
3836,1245,POSTED
3843,1245,POSTED
3850,1245,POSTED
3860,1245,POSTED
3867,1245,POSTED
3876,1245,POSTED
3882,1245,POSTED
3883,1245,POSTED
3897,1245,POSTED
3903,1245,POSTED
3908,1245,POSTED
3970,1245,POSTED
3972,1245,POSTED
3978,1245,POSTED
3980,1245,POSTED
3990,1245,POSTED
4005,1245,POSTED
4013,1245,POSTED
4026,1245,POSTED
4033,1245,POSTED
4059,1245,POSTED
4075,1245,POSTED
4085,1245,POSTED
4109,1245,POSTED
4115,1245,POSTED
4134,1245,POSTED
4138,1245,POSTED
4157,1245,POSTED
4166,1245,POSTED
4178,1245,POSTED
4205,1245,POSTED
4207,1245,POSTED
4264,1245,POSTED
4267,1245,POSTED
4280,1245,POSTED
4286,1245,POSTED
4289,1245,POSTED
4305,1245,POSTED
4310,1245,POSTED
4319,1245,POSTED
4337,1245,POSTED
4349,1245,POSTED
12346,1245,POSTED
3771,1246,POSTED
4049,1246,POSTED
3774,1247,POSTED
3838,1247,POSTED
9229,1247,POSTED
12039,1247,POSTED
12056,1247,POSTED
3776,1248,POSTED
3835,1248,POSTED
4006,1248,POSTED
4095,1248,POSTED
3777,1249,POSTED
3779,1249,POSTED
3983,1249,POSTED
4102,1249,POSTED
4124,1249,POSTED
4234,1249,POSTED
4260,1249,POSTED
4294,1249,POSTED
3778,1250,POSTED
3814,1250,POSTED
3823,1250,POSTED
4066,1250,POSTED
4263,1250,POSTED
4292,1250,POSTED
12887,1250,POSTED
3780,1251,POSTED
3781,1252,POSTED
3808,1252,POSTED
3884,1252,POSTED
3933,1252,POSTED
3963,1252,POSTED
4007,1252,POSTED
4042,1252,POSTED
4160,1252,POSTED
4266,1252,POSTED
4291,1252,POSTED
3782,1253,POSTED
3783,1254,POSTED
4195,1254,POSTED
3784,1255,POSTED
3817,1255,POSTED
4143,1255,POSTED
4249,1255,POSTED
4272,1255,POSTED
10484,1255,POSTED
3787,1256,POSTED
4090,1256,POSTED
3788,1257,POSTED
4215,1257,POSTED
4769,1257,POSTED
5171,1257,POSTED
5445,1257,POSTED
5840,1257,POSTED
13945,1257,POSTED
15058,1257,POSTED
3789,1258,POSTED
3805,1258,POSTED
3873,1258,POSTED
3910,1258,POSTED
3913,1258,POSTED
3940,1258,POSTED
3947,1258,POSTED
3961,1258,POSTED
3989,1258,POSTED
4106,1258,POSTED
4133,1258,POSTED
4152,1258,POSTED
4238,1258,POSTED
4252,1258,POSTED
4316,1258,POSTED
4321,1258,POSTED
4350,1258,POSTED
6330,1258,POSTED
6335,1258,POSTED
6369,1258,POSTED
6515,1258,POSTED
6545,1258,POSTED
6551,1258,POSTED
6559,1258,POSTED
6601,1258,POSTED
3790,1259,POSTED
3797,1259,POSTED
3914,1259,POSTED
4116,1259,POSTED
4148,1259,POSTED
4174,1259,POSTED
4273,1259,POSTED
4340,1259,POSTED
8846,1259,POSTED
8849,1259,POSTED
8862,1259,POSTED
8868,1259,POSTED
8869,1259,POSTED
8871,1259,POSTED
8883,1259,POSTED
8892,1259,POSTED
8898,1259,POSTED
8899,1259,POSTED
8904,1259,POSTED
8906,1259,POSTED
8913,1259,POSTED
8914,1259,POSTED
8918,1259,POSTED
8925,1259,POSTED
8929,1259,POSTED
8933,1259,POSTED
8936,1259,POSTED
8941,1259,POSTED
8948,1259,POSTED
8951,1259,POSTED
8956,1259,POSTED
8961,1259,POSTED
8962,1259,POSTED
8966,1259,POSTED
8967,1259,POSTED
8968,1259,POSTED
8969,1259,POSTED
8979,1259,POSTED
9002,1259,POSTED
9009,1259,POSTED
9011,1259,POSTED
9012,1259,POSTED
9023,1259,POSTED
9034,1259,POSTED
9036,1259,POSTED
9037,1259,POSTED
9038,1259,POSTED
9040,1259,POSTED
9052,1259,POSTED
9059,1259,POSTED
9060,1259,POSTED
3798,1260,POSTED
3830,1260,POSTED
3950,1260,POSTED
4103,1260,POSTED
4189,1260,POSTED
4311,1260,POSTED
5057,1260,POSTED
6685,1260,POSTED
6687,1260,POSTED
6690,1260,POSTED
6693,1260,POSTED
6694,1260,POSTED
6700,1260,POSTED
6708,1260,POSTED
6712,1260,POSTED
6719,1260,POSTED
6728,1260,POSTED
6736,1260,POSTED
6737,1260,POSTED
6745,1260,POSTED
6772,1260,POSTED
6774,1260,POSTED
6776,1260,POSTED
6778,1260,POSTED
6779,1260,POSTED
6788,1260,POSTED
6793,1260,POSTED
6794,1260,POSTED
6796,1260,POSTED
6799,1260,POSTED
6809,1260,POSTED
6810,1260,POSTED
6812,1260,POSTED
6814,1260,POSTED
6817,1260,POSTED
6820,1260,POSTED
6832,1260,POSTED
6837,1260,POSTED
6843,1260,POSTED
6844,1260,POSTED
6845,1260,POSTED
6847,1260,POSTED
6850,1260,POSTED
6851,1260,POSTED
6859,1260,POSTED
6865,1260,POSTED
6869,1260,POSTED
6874,1260,POSTED
6878,1260,POSTED
6879,1260,POSTED
6885,1260,POSTED
6886,1260,POSTED
6887,1260,POSTED
6893,1260,POSTED
6895,1260,POSTED
6900,1260,POSTED
6901,1260,POSTED
6905,1260,POSTED
6906,1260,POSTED
6915,1260,POSTED
6917,1260,POSTED
6920,1260,POSTED
6926,1260,POSTED
6927,1260,POSTED
6934,1260,POSTED
6935,1260,POSTED
6938,1260,POSTED
6945,1260,POSTED
6957,1260,POSTED
6979,1260,POSTED
6982,1260,POSTED
6987,1260,POSTED
7000,1260,POSTED
7001,1260,POSTED
7013,1260,POSTED
7017,1260,POSTED
7043,1260,POSTED
7049,1260,POSTED
7053,1260,POSTED
7055,1260,POSTED
7062,1260,POSTED
7063,1260,POSTED
7067,1260,POSTED
7071,1260,POSTED
7072,1260,POSTED
7082,1260,POSTED
7086,1260,POSTED
7087,1260,POSTED
7092,1260,POSTED
7093,1260,POSTED
7095,1260,POSTED
7097,1260,POSTED
7100,1260,POSTED
7101,1260,POSTED
7102,1260,POSTED
7103,1260,POSTED
7106,1260,POSTED
7107,1260,POSTED
7110,1260,POSTED
7132,1260,POSTED
7134,1260,POSTED
7142,1260,POSTED
7145,1260,POSTED
7150,1260,POSTED
7154,1260,POSTED
7160,1260,POSTED
7162,1260,POSTED
7175,1260,POSTED
7183,1260,POSTED
7188,1260,POSTED
7198,1260,POSTED
7200,1260,POSTED
7209,1260,POSTED
7216,1260,POSTED
7223,1260,POSTED
7224,1260,POSTED
7228,1260,POSTED
7237,1260,POSTED
7242,1260,POSTED
7246,1260,POSTED
7249,1260,POSTED
7252,1260,POSTED
7255,1260,POSTED
7262,1260,POSTED
7277,1260,POSTED
7284,1260,POSTED
